,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,t2g*E,eg*E,t2g_up*E,t2g_down*E,eg_up*E,eg_down*E,"Integrate of T x=(-21.6803,-0.0143) Area = 2.24703","Integrate of U x=(-21.6803,-0.0143) Area = -1.44937","Integrate of V x=(-21.6803,-0.0143) Area = 1.83374","Integrate of W x=(-21.6803,-0.0143) Area = -1.75636","Integrate of X x=(-21.6803,-0.0143) Area = 3.69639","Integrate of Y x=(-21.6803,-0.0143) Area = 3.5901","Integrate of Z x=(-21.6803,-0.0143) Area = -9.45528","Integrate of AA x=(-21.6803,-0.0143) Area = -4.84644","Integrate of AB x=(-21.6803,-0.0143) Area = -5.82819","Integrate of AC x=(-21.6803,-0.0143) Area = 3.62708","Integrate of AD x=(-21.6803,-0.0143) Area = -2.9336","Integrate of AE x=(-21.6803,-0.0143) Area = 1.91283",,,,,"Integrate of AT x=(-21.6803,-0.0143) Area = 4.52036","Integrate of AU x=(-21.6803,-0.0143) Area = -6.19123"
-8.0633,0.00909,-0.00878,0.008562,-0.008563,1.045E-5,-9.33E-6,0.004949,-0.00499,0.05113,-0.04375,9.3E-7,-7.1E-7,0.00357,-0.003255,1.231E-5,-9.79E-6,0.002974,-0.002595,0.05114324,-0.0437605,0.006544,-0.00585,0.09490374,0.012394,-0.765237326742,-0.0999365402,-0.412383287092,0.35285403965,-0.0527662352,0.047170305,0.061773098165,-0.054778322225,0.040397092225,-0.038213577045,0.11655142039,0.07861066927,-1.36286656307607,-0.92655435215402,-0.714718004029509,0.648148559046557,-0.474140399202612,0.452413952951408,0.00358324,-0.0032655,0.00684874,-0.055223445242,0.045619448715,-0.553952775856574
-8.0483,0.009204,-0.008879,0.008621,-0.008635,1.228E-5,-1.095E-5,0.005045,-0.005084,0.05082,-0.04383,9.7E-7,-7.4E-7,0.003627,-0.003301,1.454E-5,-1.155E-5,0.00305,-0.002666,0.05083551,-0.04384229,0.006677,-0.005967,0.0946778,0.012644,-0.76199533774,-0.1017627052,-0.409139435133,0.352855902607,-0.0537384991,0.0480242061,0.06253793879,-0.05543534315,0.040496249725,-0.038302204545,0.11797328194,0.07879845427,-1.37432080805968,-0.92806709649452,-0.720879424446197,0.653441383613485,-0.474939184709862,0.453127911784658,0.00364251,-0.00331329,0.0069558,-0.05598236514,0.045722982765,-0.554786819434439
-8.0343,0.009367,-0.009027,0.008668,-0.008694,1.891E-5,-1.288E-5,0.005154,-0.005189,0.05028,-0.04368,1.05E-6,-7.4E-7,0.003703,-0.003365,2.289E-5,-1.366E-5,0.003141,-0.00275,0.05030394,-0.0436944,0.006844,-0.006115,0.09399834,0.012959,-0.755210863062,-0.1041164937,-0.404156945142,0.35105391792,-0.0549867492,0.0491297445,0.06324591494,-0.05604809998,0.040590896725,-0.038386778545,0.11929401492,0.07897767527,-1.3849412514653,-0.92950825088682,-0.726572499108122,0.658368752357174,-0.475700261447962,0.453807989438858,0.00372694,-0.0033794,0.00710634,-0.057094467462,0.045821417745,-0.555578357262653
-8.0193,0.009579,-0.009222,0.008711,-0.008746,1.767E-5,-1.966E-5,0.00528,-0.005312,0.04954,-0.04333,8.9E-7,-7.4E-7,0.003798,-0.003446,2.125E-5,-2.127E-5,0.003247,-0.002848,0.04956214,-0.04335201,0.007045,-0.006294,0.09291415,0.013339,-0.745106443095,-0.1069694427,-0.397453669302,0.347652773793,-0.0564959685,0.0504734742,0.06399491054,-0.056700948055,0.040695064225,-0.038479846045,0.120695858595,0.07917491027,-1.39619363126147,-0.93109139540982,-0.732584578716452,0.663609052545021,-0.476536381830712,0.454555013579108,0.00382014,-0.00346801,0.00728815,-0.058445861295,0.04592937642,-0.55644490972833
-8.0053,0.009834,-0.00946,0.008754,-0.008794,1.542E-5,-1.375E-5,0.005422,-0.005446,0.0487,-0.04279,9.2E-7,-7.1E-7,0.00391,-0.003544,1.806E-5,-1.436E-5,0.00337,-0.002961,0.04871898,-0.04280507,0.00728,-0.006505,0.09152405,0.013785,-0.732677477465,-0.1103530605,-0.390010050594,0.342667426871,-0.058278584,0.0520744765,0.06468287838,-0.057304047615,0.040795339225,-0.038569439045,0.121986925995,0.07936477827,-1.40653811870539,-0.93261265293222,-0.738096824755724,0.668441293949669,-0.477339803698212,0.455272849234008,0.00392898,-0.00355907,0.00748805,-0.059944086665,0.04603280982,-0.55727363936405
-7.9903,0.01013,-0.009734,0.008795,-0.008841,1.78E-5,-1.588E-5,0.005567,-0.005589,0.04773,-0.04213,9.6E-7,-7.4E-7,0.004037,-0.003655,2.081E-5,-1.653E-5,0.003509,-0.003087,0.04775177,-0.04214727,0.007546,-0.006742,0.08989904,0.014288,-0.718320299312,-0.1141654064,-0.381550967831,0.336769331481,-0.0602948038,0.0538706026,0.065406409005,-0.057941190165,0.040906534225,-0.038668791545,0.12334759917,0.07957532577,-1.41742060203122,-0.93429654143397,-0.743883532393911,0.673537069637309,-0.478229104106712,0.456067437327258,0.00405877,-0.00367227,0.00773104,-0.061773328912,0.046146952995,-0.558186519980878
-7.9763,0.01046,-0.01004,0.008842,-0.008889,2.056E-5,-1.834E-5,0.005726,-0.00574,0.04668,-0.04133,1.02E-6,-7.7E-7,0.004181,-0.003779,2.398E-5,-1.905E-5,0.003667,-0.00323,0.046705,-0.04134982,0.007848,-0.007009,0.08805482,0.014857,-0.702351660766,-0.1185038891,-0.3725330915,0.329818569266,-0.0625980024,0.0559058867,0.066067606395,-0.058525669795,0.041014292225,-0.038765048545,0.12459327619,0.07977934077,-1.42736530575177,-0.93592522650247,-0.749162120809228,0.678203184942538,-0.479089353750112,0.456835872752358,0.004206,-0.00379882,0.00800482,-0.063848845766,0.046257104015,-0.559065875203624
-7.9613,0.01081,-0.01039,0.00889,-0.008942,2.375E-5,-2.118E-5,0.005888,-0.005898,0.04548,-0.04045,1.08E-6,-8.1E-7,0.004328,-0.003915,2.765E-5,-2.196E-5,0.003841,-0.003386,0.04550873,-0.04047277,0.008169,-0.007301,0.0859815,0.01547,-0.68452451595,-0.123161311,-0.362308652149,0.322215863801,-0.0650358597,0.0581254513,0.06675920937,-0.05913933922,0.041134419725,-0.038872373545,0.12589854859,0.08000679327,-1.43776687707714,-0.93773771550322,-0.754673433886596,0.683093443190541,-0.480046607715862,0.457691107787358,0.00435673,-0.00393777,0.0082945,-0.06603500285,0.046379348915,-0.560040004068244
-7.9473,0.01119,-0.01075,0.008947,-0.008996,2.743E-5,-2.447E-5,0.006054,-0.006054,0.04434,-0.03943,1.16E-6,-8.5E-7,0.004493,-0.004058,3.189E-5,-2.532E-5,0.004032,-0.003556,0.04437305,-0.03945617,0.008525,-0.007614,0.08382922,0.016139,-0.666215960106,-0.1282614747,-0.352645940265,0.313570019841,-0.0677507325,0.0605107422,0.06738838183,-0.0596988418,0.041251277725,-0.038976778545,0.12708722363,0.08022805627,-1.44722206040953,-0.93949767500312,-0.759678116033494,0.687543944376034,-0.480976113861262,0.458521561141858,0.00452605,-0.00408417,0.00861022,-0.068428001406,0.046497681955,-0.560981245098036
-7.9323,0.0116,-0.01113,0.009004,-0.009051,3.168E-5,-2.826E-5,0.006216,-0.00621,0.04321,-0.03844,1.25E-6,-9.1E-7,0.004663,-0.00421,3.678E-5,-2.92E-5,0.004238,-0.003738,0.04324803,-0.03847011,0.008901,-0.007948,0.08171814,0.016849,-0.648212801922,-0.1336513227,-0.343056348369,0.305156453553,-0.0706054023,0.0630459204,0.06804553993,-0.0602832889,0.041381972725,-0.039093493545,0.12832882883,0.08047546627,-1.45708027612474,-0.94146202098362,-0.764895883198249,0.69218439292649,-0.482013784872262,0.459448236111358,0.00470103,-0.00424011,0.00894114,-0.070923804822,0.046629317155,-0.562026383644746
-7.9183,0.01199,-0.01151,0.009065,-0.009108,3.66E-5,-3.264E-5,0.006366,-0.006352,0.04212,-0.03745,1.36E-6,-9.7E-7,0.00483,-0.004359,4.244E-5,-3.368E-5,0.004455,-0.00393,0.0421638,-0.03748465,0.009285,-0.008289,0.07964845,0.017574,-0.630680321635,-0.1391562042,-0.33386561754,0.296814704095,-0.0735214155,0.0656347887,0.06864342274,-0.06081497222,0.041509274725,-0.039207152545,0.12945839496,0.08071642727,-1.46603252798964,-0.94337167367192,-0.769634336959611,0.696398191030026,-0.483022672596862,0.460349001075058,0.0048738,-0.00439365,0.00926745,-0.073382449335,0.046756777285,-0.563036527423845
-7.9033,0.01242,-0.01192,0.009126,-0.009165,4.227E-5,-3.77E-5,0.006506,-0.006485,0.04108,-0.03648,1.49E-6,-1.05E-6,0.00501,-0.00452,4.897E-5,-3.886E-5,0.004682,-0.004131,0.04113046,-0.03651991,0.009692,-0.008651,0.07765037,0.018343,-0.613694169221,-0.1449702319,-0.325066364518,0.288627804703,-0.0765987836,0.0683714483,0.06926812969,-0.06137000642,0.041651602225,-0.039334202545,0.13063813611,0.08098580477,-1.47536533667106,-0.94550262194267,-0.774576326825047,0.700789009846011,-0.484148574090112,0.461354047852558,0.00506046,-0.00455991,0.00962037,-0.076032670221,0.046898435935,-0.564157140820515
-7.8893,0.01284,-0.01231,0.009186,-0.00922,4.882E-5,-4.354E-5,0.00662,-0.006592,0.04012,-0.03555,1.63E-6,-1.13E-6,0.005188,-0.004674,5.651E-5,-4.484E-5,0.004911,-0.004332,0.04017814,-0.03559597,0.010099,-0.009006,0.07577411,0.019105,-0.597804686023,-0.1507250765,-0.316977399902,0.280827286121,-0.0796740407,0.0710510358,0.06983728989,-0.06187481758,0.041790139225,-0.039457801545,0.13171210747,0.08124794077,-1.48384582865777,-0.94757248910147,-0.779070633175986,0.704775195481778,-0.485242483860212,0.462330005241258,0.00524614,-0.00471997,0.00996611,-0.078625631623,0.047035541295,-0.565239748933423
-7.8743,0.01325,-0.01273,0.009238,-0.009266,5.638E-5,-5.029E-5,0.006712,-0.006681,0.03922,-0.03467,1.81E-6,-1.24E-6,0.005358,-0.004838,6.521E-5,-5.174E-5,0.005144,-0.004536,0.03928702,-0.03472298,0.010502,-0.009374,0.07401,0.019876,-0.582776943,-0.1565095868,-0.309357781586,0.273419161414,-0.0826958986,0.0738136882,0.07043327859,-0.062402209705,0.041944646725,-0.039595651545,0.132835488295,0.08154029827,-1.49270019087544,-0.94987674907622,-0.783768147037147,0.708932043838291,-0.486460258404962,0.463416490671258,0.00542502,-0.00489098,0.010316,-0.0812312788,0.04718765712,-0.566438675761596
-7.8603,0.01364,-0.01309,0.009282,-0.009305,6.511E-5,-5.807E-5,0.006771,-0.006734,0.03841,-0.03384,2E-6,-1.36E-6,0.005521,-0.00498,7.526E-5,-5.971E-5,0.005368,-0.004733,0.03848726,-0.03390107,0.010889,-0.009713,0.07238833,0.020602,-0.568993990299,-0.1619379006,-0.302521409778,0.266472580521,-0.0855908067,0.0763470939,0.07097769855,-0.062882578055,0.042094383725,-0.039729260545,0.133860276605,0.08182364427,-1.50076258740853,-0.95210588148802,-0.788051301376695,0.712711286031836,-0.487638265342062,0.464467616145958,0.00559826,-0.00504107,0.01063933,-0.083628325599,0.04733434443,-0.567592692992389
-7.8453,0.01406,-0.01348,0.009317,-0.009334,7.518E-5,-6.706E-5,0.006803,-0.00676,0.03769,-0.03309,2.24E-6,-1.5E-6,0.005699,-0.005133,8.686E-5,-6.891E-5,0.00559,-0.004924,0.0377791,-0.03316041,0.011289,-0.010057,0.07093951,0.021346,-0.556541737803,-0.1674657738,-0.29638837323,0.260153364573,-0.0885655917,0.0789001821,0.07154969625,-0.063385539155,0.042260718725,-0.039877535545,0.134935235405,0.08213825427,-1.5092041053693,-0.95457640904602,-0.792543124749255,0.716660980620041,-0.488944438330062,0.465631970715958,0.0057881,-0.00520341,0.01099151,-0.086231693403,0.04749657573,-0.568866643134904
-7.8313,0.0144,-0.01384,0.009338,-0.00935,8.697E-5,-7.744E-5,0.006791,-0.00675,0.03706,-0.03241,1.435E-5,-5.24E-6,0.005839,-0.005276,1.006E-4,-7.956E-5,0.005788,-0.005101,0.03717495,-0.0324948,0.011627,-0.010377,0.06966975,0.022004,-0.545604713175,-0.1723199252,-0.291128185935,0.25447652724,-0.0910545251,0.0812654001,0.0720743746,-0.063845125625,0.042421130725,-0.040020573545,0.135919500225,0.08244170427,-1.51691913052614,-0.95695490893902,-0.79665574066341,0.720263389862732,-0.490201779147662,0.466753129791358,0.00595395,-0.0053608,0.01131475,-0.088609201675,0.04765271955,-0.57009052940045
-7.8163,0.01475,-0.01417,0.009348,-0.009355,1.002E-4,-8.955E-5,0.006747,-0.006703,0.03652,-0.03181,4.69E-6,-6.14E-6,0.005986,-0.005402,1.157E-4,-9.207E-5,0.005971,-0.005258,0.03664039,-0.03190821,0.011957,-0.01066,0.0685486,0.022617,-0.53579642218,-0.1767812571,-0.286392280357,0.249404141823,-0.0934594991,0.083321758,0.07262798965,-0.0643281482,0.042598010725,-0.040178351045,0.13695613785,0.08277636177,-1.52502963904131,-0.95957316780627,-0.800987144160599,0.724042494880705,-0.491585634329162,0.467987533477108,0.00610639,-0.00550021,0.0116066,-0.09072066758,0.047824629675,-0.571435503419862
-7.8023,0.01506,-0.01447,0.009343,-0.009344,1.16E-4,-1.035E-4,0.006665,-0.006621,0.03606,-0.03128,1.158E-5,-6.86E-6,0.006115,-0.005521,1.343E-4,-1.066E-4,0.006129,-0.005397,0.03620588,-0.03139346,0.012244,-0.010918,0.06759934,0.023162,-0.527430330482,-0.1807168726,-0.282489137524,0.244941192958,-0.0955313612,0.0851855114,0.07313791354,-0.06477125989,0.042767417725,-0.040329397045,0.13790917343,0.08309681477,-1.53247222630994,-0.96207565471417,-0.804969314085767,0.727502912224172,-0.492908570351262,0.469167084362908,0.00626088,-0.00563446,0.01189534,-0.092811011282,0.047989143255,-0.572720225171896
-7.7873,0.01534,-0.01474,0.009327,-0.009322,1.34E-4,-1.191E-4,0.006547,-0.006504,0.0357,-0.03083,1.287E-5,-4.3E-6,0.006232,-0.005629,1.552E-4,-1.223E-4,0.00626,-0.005511,0.03586807,-0.0309566,0.012492,-0.01114,0.06682467,0.023632,-0.520383752691,-0.1840294736,-0.279315421511,0.24106833118,-0.0972789516,0.086750522,0.073678468165,-0.06523888534,0.042952937725,-0.040494832045,0.138917353505,0.08344776977,-1.54033083193374,-0.96481125231067,-0.809182848278529,0.731147983655207,-0.494354647697262,0.470456604613408,0.00640007,-0.0057556,0.01215567,-0.094659848991,0.04816952583,-0.574126256623943
-7.7723,0.01557,-0.01498,0.0093,-0.009291,1.541E-4,-1.38E-4,0.006395,-0.006353,0.03542,-0.03046,8.97E-6,-8.69E-6,0.006332,-0.005721,1.78E-4,-1.421E-4,0.006359,-0.005597,0.03560697,-0.03061079,0.012691,-0.011318,0.06621776,0.024009,-0.514664296048,-0.1866051507,-0.276748052931,0.237916243117,-0.0986382593,0.0879668914,0.074214530965,-0.065700640765,0.043141810225,-0.040663267045,0.13991517173,0.08380507727,-1.54809369229928,-0.96759101199292,-0.813353324336844,0.734740367962434,-0.495824026779012,0.471766985213908,0.00651897,-0.00587179,0.01239076,-0.096304703948,0.048353624055,-0.575558490770986
-7.7583,0.01577,-0.01517,0.009268,-0.009253,1.778E-4,-1.587E-4,0.006212,-0.006172,0.03522,-0.03016,1.029E-5,-6.18E-6,0.006415,-0.005799,2.053E-4,-1.629E-4,0.006425,-0.005656,0.03543559,-0.03032908,0.01284,-0.011455,0.06576467,0.024295,-0.510222039261,-0.1884878985,-0.274919937897,0.235302101364,-0.099616572,0.0888713265,0.074711828885,-0.066127219855,0.043320527225,-0.040822678045,0.14083904874,0.08414320527,-1.55526789664644,-0.97021666333732,-0.81721500027264,0.738052896373801,-0.497211810598112,0.473004852739208,0.00663059,-0.00596808,0.01259867,-0.097744261461,0.048528550065,-0.576916833528849
-7.7433,0.01593,-0.01534,0.009233,-0.009214,2.056E-4,-1.835E-4,0.006002,-0.005966,0.0351,-0.02993,1.881E-5,-1.099E-5,0.006485,-0.005864,2.382E-4,-1.891E-4,0.006458,-0.005685,0.03535701,-0.03013009,0.012943,-0.011549,0.0654871,0.024492,-0.50708626143,-0.1896489036,-0.273779935533,0.233306325897,-0.1002215319,0.0894273717,0.075242773385,-0.06658066363,0.043513899725,-0.040995208045,0.141823437015,0.08450910777,-1.56289770890163,-0.97305268935307,-0.821330249323365,0.741567459578259,-0.498710596377362,0.474342092975709,0.00674201,-0.00606409,0.0128061,-0.09916147413,0.04871908584,-0.578393626545782
-7.7293,0.01601,-0.01543,0.009196,-0.009173,2.363E-4,-2.11E-4,0.005765,-0.005733,0.03504,-0.02975,1.465E-5,-8.71E-6,0.006522,-0.005901,2.73E-4,-2.167E-4,0.006455,-0.005683,0.03532765,-0.02997541,0.012977,-0.011584,0.06530306,0.024561,-0.504746941658,-0.1898393373,-0.273058005145,0.231688936513,-0.1003031261,0.0895362112,0.075737566005,-0.06700140213,0.043695339725,-0.041157139045,0.142738968135,0.08485247877,-1.56998054132324,-0.97570910703937,-0.825158114908111,0.744822426415129,-0.500114268983362,0.475594838056008,0.00680965,-0.00612641,0.01293606,-0.099986688558,0.04889928096,-0.579787663684598
-7.7143,0.01607,-0.01548,0.009167,-0.00914,2.729E-4,-2.437E-4,0.005513,-0.005484,0.03507,-0.02966,2.397E-5,-1.394E-5,0.006549,-0.005924,3.163E-4,-2.511E-4,0.006421,-0.005654,0.03541027,-0.02992504,0.01297,-0.011578,0.06533531,0.024548,-0.504016181933,-0.1893706364,-0.273165445861,0.230850736072,-0.100054471,0.0893161654,0.076268100405,-0.067450655505,0.043889942225,-0.041330854045,0.14371875591,0.08522079627,-1.57754626475017,-0.97855318184212,-0.829254790790656,0.748291473959516,-0.501616950961612,0.476936230880509,0.00688927,-0.00618904,0.01307831,-0.100890006833,0.049094388735,-0.58129423890003
-7.7003,0.01608,-0.01552,0.009151,-0.00912,3.136E-4,-2.801E-4,0.005249,-0.005224,0.03516,-0.02963,2.049E-5,-1.209E-5,0.006562,-0.005941,3.623E-4,-2.877E-4,0.006358,-0.005601,0.03554279,-0.02992979,0.01292,-0.011542,0.06547258,0.024462,-0.504158507774,-0.1883647386,-0.273690145837,0.230468361937,-0.099487876,0.0888768626,0.076764771825,-0.067869639315,0.044071172225,-0.041492694045,0.14463441114,0.08556386627,-1.58460348757812,-0.98119732946712,-0.833082779932542,0.751520707645579,-0.503013747390612,0.478183582076508,0.00694479,-0.00624079,0.01318558,-0.101532921674,0.049278235965,-0.582711199399579
-7.6853,0.01602,-0.01545,0.009151,-0.009116,3.614E-4,-3.224E-4,0.004975,-0.004954,0.03531,-0.02964,3.071E-5,-1.388E-5,0.00654,-0.00592,4.188E-4,-3.311E-4,0.006264,-0.00552,0.03575951,-0.02998498,0.012804,-0.01144,0.06574449,0.024244,-0.505266128997,-0.1863224132,-0.274822562203,0.230443566794,-0.0984025812,0.087919832,0.077299539075,-0.06831900009,0.044264102225,-0.041665059045,0.145618539165,0.08592916127,-1.59217417235391,-0.98400748310562,-0.837196625242842,0.754977547111062,-0.504497925819612,0.479509557286009,0.00698951,-0.00626498,0.01325449,-0.101864731997,0.04947653649,-0.584236681802112
-7.6713,0.01595,-0.01538,0.009177,-0.009137,4.15E-4,-3.714E-4,0.004701,-0.004682,0.03554,-0.02974,2.823E-5,-2.048E-5,0.006515,-0.005894,4.797E-4,-3.826E-4,0.00615,-0.00542,0.03604793,-0.03014308,0.012665,-0.011314,0.06619101,0.023979,-0.507771095013,-0.1839501027,-0.276534485409,0.231236609604,-0.0971570145,0.0867930882,0.077802191155,-0.06873989651,0.044442385225,-0.041824337045,0.146542087665,0.08626672227,-1.59926543292198,-0.98659939071692,-0.841056124576126,0.758209308345848,-0.505866842989512,0.480732547727409,0.00702293,-0.00629708,0.01332001,-0.102181792713,0.04966255799,-0.585665007475082
-7.6563,0.01583,-0.01528,0.009231,-0.009188,4.769E-4,-4.263E-4,0.004427,-0.004415,0.03584,-0.02989,3.249E-5,-1.904E-5,0.006469,-0.00586,5.512E-4,-4.381E-4,0.006015,-0.005305,0.03642369,-0.03034714,0.012484,-0.011165,0.06677083,0.023649,-0.511217505729,-0.1810638387,-0.278870697747,0.232346807982,-0.0955812492,0.0854825895,0.078345728305,-0.06919357316,0.044631002725,-0.041992929545,0.147539301465,0.08662393227,-1.60690784742754,-0.98933699527742,-0.845221663449796,0.761686183977743,-0.507312379967262,0.482024615310158,0.00705269,-0.00631714,0.01336983,-0.102363429429,0.04986273179,-0.587199096641147
-7.6423,0.01573,-0.01517,0.009323,-0.009274,5.48E-4,-4.896E-4,0.004161,-0.004152,0.03621,-0.0301,4.559E-5,-2.19E-5,0.006436,-0.005821,6.351E-4,-5.032E-4,0.005868,-0.005176,0.03689069,-0.0306251,0.012304,-0.010997,0.06751579,0.023301,-0.515975921917,-0.1780732323,-0.281929720187,0.23404620173,-0.0940308592,0.0840423731,0.078858928965,-0.06962037884,0.044804518725,-0.042148063545,0.148479307805,0.08695258227,-1.61409820142106,-0.99185095477442,-0.849147266375334,0.764950935045727,-0.508639664726062,0.483211290048358,0.00711669,-0.0063461,0.01346279,-0.102886680017,0.05005056013,-0.588635847407269
-7.6273,0.01553,-0.015,0.00945,-0.009395,6.278E-4,-5.623E-4,0.003907,-0.003901,0.03663,-0.03038,4.431E-5,-3.032E-5,0.006356,-0.005756,7.262E-4,-5.793E-4,0.005706,-0.005036,0.03740051,-0.03098962,0.012062,-0.010792,0.06839013,0.022854,-0.521632038549,-0.1743143142,-0.285264909923,0.236367128626,-0.0920004926,0.0823138216,0.079416112965,-0.07008248924,0.044987263725,-0.042311481045,0.149498602205,0.08729874477,-1.62188026112456,-0.99449386137317,-0.853401226101159,0.768479035023397,-0.510034899864562,0.484458961508608,0.00712651,-0.00636562,0.01349213,-0.102908523149,0.05025272203,-0.590179311431014
-7.6133,0.01534,-0.01481,0.009621,-0.009557,7.191E-4,-6.438E-4,0.003667,-0.003664,0.03712,-0.03069,5.1E-5,-2.976E-5,0.006287,-0.005687,8.318E-4,-6.62E-4,0.005539,-0.004888,0.0380028,-0.03138176,0.011826,-0.010575,0.06938456,0.022401,-0.528245470648,-0.1705455333,-0.28932671724,0.238918753408,-0.0900348858,0.0805106475,0.079943936135,-0.0705190889,0.045154479725,-0.042461050045,0.150463025035,0.08761552977,-1.62922940368894,-0.99690788030567,-0.8574233674913,0.771806036197635,-0.511309147513362,0.485598732792308,0.0071698,-0.00637876,0.01354856,-0.103149251848,0.05044200686,-0.591621715855993
-7.5983,0.01515,-0.01462,0.009838,-0.009766,8.231E-4,-7.369E-4,0.003444,-0.003444,0.03767,-0.03108,6.802E-5,-3.422E-5,0.006212,-0.005618,9.541E-4,-7.578E-4,0.005369,-0.004739,0.03869212,-0.03187202,0.011581,-0.010357,0.07056414,0.021938,-0.536167504962,-0.1666915054,-0.293994335396,0.242173169566,-0.0879959123,0.0786955931,0.080519148035,-0.07099349225,0.045330032225,-0.042618040045,0.151512640285,0.08794807227,-1.63721250100601,-0.99943715809592,-0.86179827538607,0.775414225619939,-0.512644378499112,0.486792779596808,0.00723412,-0.00641002,0.01364414,-0.103672268962,0.05064595211,-0.593172877262068
-7.5843,0.01494,-0.01442,0.0101,-0.01002,9.395E-4,-8.427E-4,0.00324,-0.003243,0.03828,-0.03151,6.894E-5,-4.513E-5,0.006133,-0.005544,0.001087,-8.684E-4,0.005198,-0.00459,0.03943594,-0.03242353,0.011331,-0.010134,0.07185947,0.021465,-0.545003778321,-0.1627969995,-0.299093999742,0.245909778579,-0.0859377033,0.0768592962,0.081066044455,-0.0714435611,0.045490416225,-0.042761477045,0.152509605555,0.08825189327,-1.64478069998899,-1.00174357763022,-0.865949893732036,0.778830806256955,-0.513861913808312,0.487881663821908,0.00728894,-0.00645753,0.01374647,-0.104257352421,0.05083768638,-0.594628384611749
-7.5693,0.01474,-0.01421,0.01041,-0.01032,0.001071,-9.609E-4,0.003056,-0.003062,0.03895,-0.032,7.926E-5,-4.611E-5,0.006057,-0.005467,0.00124,-9.888E-4,0.005033,-0.004442,0.04026926,-0.03303491,0.01109,-0.009909,0.07330417,0.020999,-0.554861253981,-0.1589477307,-0.304810109718,0.250051144263,-0.083943537,0.0750041937,0.081663833455,-0.0719344994,0.045658573725,-0.042911799545,0.153598332855,0.08857037327,-1.65302968773126,-1.00415666310672,-0.870479174552986,0.78255051317827,-0.515136023110562,0.489020639996158,0.00737626,-0.00650191,0.01387817,-0.105048032181,0.05104487118,-0.596198174996264
-7.5553,0.0145,-0.014,0.01076,-0.01066,0.001219,-0.001094,0.002898,-0.002907,0.03969,-0.03255,1.018E-4,-5.298E-5,0.005965,-0.005394,0.001414,-0.001126,0.004869,-0.004302,0.0412058,-0.03372898,0.010834,-0.009696,0.07493478,0.02053,-0.566154743334,-0.155110309,-0.31132218074,0.254832562594,-0.0818541202,0.0732561888,0.082234158875,-0.07240184663,0.045812041725,-0.043049034545,0.154636005505,0.08886107627,-1.66087679971246,-1.00635506938462,-0.874792100586192,0.786084699126269,-0.516296606710962,0.490058462673658,0.0074808,-0.00657298,0.01405378,-0.106180524034,0.05124039483,-0.597676774889769
-7.5403,0.01427,-0.01376,0.01115,-0.01104,0.001383,-0.001244,0.00276,-0.002771,0.04046,-0.03312,1.063E-4,-6.74E-5,0.005876,-0.005305,0.001603,-0.001282,0.004713,-0.004161,0.0421693,-0.0344694,0.010589,-0.009466,0.0766387,0.020055,-0.57787878961,-0.1512207165,-0.31796917279,0.25990961682,-0.0798442367,0.0713764798,0.082859472125,-0.07291333448,0.045972714225,-0.043192749545,0.155772806605,0.08916546377,-1.66945705120954,-1.00865255207587,-0.879511785737667,0.789945265471873,-0.517509344387712,0.491143207688158,0.0075853,-0.0066544,0.0142397,-0.10737160991,0.05145259593,-0.599278415894349
